price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model,chip_model_encoded,brand_encoded,screen_tech_encoded,screen_resolution_k_encoded
6950000.0,12.0,512,6.7,OLED,120.0,50,3,OPPO,Medium,HD,Dimensity 8200,9753400.432900432,9498923.73081464,10590238.349885408,8308181.232125276
25990000.0,8.0,256,6.7,Dynamic AMOLED 2X,120.0,12,2,Samsung,Premium,HD,Snapdragon 8 gen 2,14587032.207792206,13302820.887445888,18209374.0824393,8518776.899995312
2650000.0,4.0,64,6.74,IPS LCD,90.0,8,1,Realme,Low,HD,Tiger t612 8,8774233.766233766,6119544.246451223,4463947.352049148,8392006.16412573
5500000.0,12.0,256,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,48,3,Xiaomi,Medium,HD,Snapdragon 870,9313628.942486085,8068072.034632035,10274188.693659281,8392006.16412573
23490000.0,6.0,128,6.7,OLED,60.0,12,3,Apple,Premium,HD,A14 Bionic,11537345.926800473,20067950.11806375,10126660.111317253,8634637.256053168
3050000.0,3.0,32,6.3,IPS LCD,60.0,48,2,Xiaomi,Medium,HD,Snapdragon 660,9653886.209029065,7907867.622033139,4416913.256554766,8308181.232125276
3150000.0,6.0,128,6.2,OLED,60.0,16,2,Google,Medium,HD,Snapdragon 765g,9194274.788255224,14633498.991797678,10640471.212382432,8450971.988991197
12450000.0,12.0,256,6.62,AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 888,11301812.070282659,10662964.858670741,8930213.511876725,8634637.256053168
15790000.0,6.0,128,6.1,Super Retina XDR OLED,60.0,48,2,Apple,Premium,HD,A16 Bionic,11628330.8865048,19347162.02844774,18135033.549783546,8402907.66897336
16950000.0,8.0,512,6.2,Dynamic LTPO AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Exynos 2400 10,9884080.519480519,13424795.765908169,11668247.177658942,8450971.988991197
7990000.0,8.0,128,6.7,AMOLED,120.0,64,3,OPPO,Medium,HD,Dimensity 7050,9045985.56998557,9404846.753246753,8930213.511876725,8634637.256053168
3290000.0,8.0,128,6.56,IPS LCD,120.0,50,1,Itel,Medium,HD,Helio G99,7579459.129106187,8220831.168831169,4392873.934982215,8634637.256053168
5350000.0,8.0,128,6.7,Super AMOLED Plus,60.0,64,4,Samsung,Medium,HD,Snapdragon 730g,9429200.45172219,13574247.88255223,9685953.399541633,8402907.66897336
27990000.0,12.0,256,6.9,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 e,15388331.960722204,12822850.58099795,18414076.376004945,19970160.039960038
19450000.0,12.0,512,6.78,AMOLED,120.0,50,4,Vivo,Premium,FHD,Snapdragon 8 gen 1,12248471.04978355,8832342.27994228,8930213.511876725,19419711.802902978
5850000.0,6.0,64,5.97,Super AMOLED,60.0,48,3,Xiaomi,Medium,HD,Snapdragon 712,9583648.11379097,7852799.846710074,7437844.981893155,8450971.988991197
18450000.0,24.0,256,6.8,AMOLED,120.0,50,3,Nubia,Premium,HD,Snapdragon 8 gen 3,16123426.611124724,10695033.54978355,8930213.511876725,8634637.256053168
3950000.0,8.0,128,6.5,IPS LCD,120.0,50,2,Motorola,Medium,HD,Dimensity 7020,9630076.685219541,10217266.955266956,4416913.256554766,8308181.232125276
5250000.0,6.0,128,6.67,IPS LCD,120.0,48,4,Xiaomi,Medium,HD,Snapdragon 765g,9227461.321287408,8068072.034632035,4463947.352049148,8392006.16412573
14950000.0,24.0,1024,6.82,LTPO AMOLED,120.0,64,3,OnePlus,High,FHD,Snapdragon 8 gen 3,16102073.68142062,10230671.135316297,12428915.728715727,19970160.039960038
4590000.0,4.0,128,6.7,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Helio G99,7579459.129106187,13801570.887445888,7407607.030900134,8634637.256053168
14990000.0,12.0,512,6.5,LTPO OLED,120.0,50,2,Nothing,High,HD,Snapdragon 8,9567096.68109668,9370057.513914656,14059661.838161837,8308181.232125276
3650000.0,8.0,256,6.6,ISP LCD,120.0,50,2,Nubia,Medium,HD,Unisoc t820 8,9884080.519480519,11255491.145218419,9884080.519480519,8518776.899995312
5390000.0,6.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1280 8,9760552.875695731,13801570.887445888,7407607.030900134,8634637.256053168
10150000.0,8.0,128,6.1,OLED,60.0,48,3,Sony,High,HD,Snapdragon 6 gen 1,8654343.22820037,11245067.0995671,10833669.964955678,8392006.16412573
3480000.0,6.0,128,6.72,IPS LCD,90.0,64,2,Realme,Medium,HD,Helio G88,8842567.099567099,5811214.52041934,4392873.934982215,8634637.256053168
12650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Realme,High,HD,Snapdragon 8 e,15157479.31138629,6119544.246451223,11746066.829004327,8392006.16412573
3350000.0,8.0,256,6.67,AMOLED,120.0,50,3,Xiaomi,Medium,HD,Snapdragon 685,8904464.415584415,7588956.679683952,9112274.266970143,8518776.899995312
4250000.0,8.0,256,6.6,IPS LCD,90.0,50,1,Realme,Medium,HD,Dimensity 810,9294852.625635235,5931437.419723134,4382790.110510607,8518776.899995312
5620000.0,8.0,256,6.59,IPS LCD,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,8197720.346320346,9498923.73081464,4416913.256554766,8308181.232125276
8450000.0,12.0,256,6.44,"AMOLED, 90Hz, HDR10+",90.0,64,3,Vivo,High,HD,Dimensity 1100,9691981.447124304,9073320.485965647,9884080.519480519,8402907.66897336
12450000.0,12.0,512,6.8,AMOLED,120.0,50,3,Nubia,High,HD,Snapdragon 8 gen 2,14587032.207792206,11255491.145218419,9112274.266970143,8518776.899995312
4950000.0,12.0,256,6.72,IPS LCD,120.0,108,2,OPPO,Medium,HD,Snapdragon 695,8804291.223927587,9154231.33116883,4382790.110510607,8518776.899995312
17650000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Vivo,Premium,HD,Dimensity 9300,9905012.63795493,8969971.649974223,12260284.8253566,8450971.988991197
4360000.0,8.0,128,6.6,PLS LCD,90.0,50,3,Samsung,Medium,HD,Dimensity 700,9103548.277809147,13613271.633629527,7485269.904009034,8392006.16412573
9550000.0,24.0,1024,6.67,OLED,120.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 3,15453158.54978355,8068072.034632035,10833669.964955678,19536329.449961804
27500000.0,8.0,1024,6.3,LTPO Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic,15707641.737572772,19062302.697302695,13808431.989063567,8392006.16412573
4250000.0,6.0,128,6.74,IPS LCD,90.0,50,1,Realme,Medium,HD,Tiger t612 8,8686733.766233766,6188148.897614014,4416913.256554766,8308181.232125276
7450000.0,8.0,128,6.43,AMOLED,90.0,64,3,OnePlus,Medium,HD,Dimensity 900,9799164.108618654,12093040.25974026,9112274.266970143,8518776.899995312
4750000.0,8.0,256,6.67,IPS LCD,90.0,50,2,OPPO,Medium,HD,Snapdragon 680,8143365.921578421,9115399.48138342,4396241.229006258,8450971.988991197
4850000.0,8.0,256,6.67,AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 7050,9104487.6848607,5983575.499638394,9014675.89118673,8450971.988991197
24090000.0,16.0,512,6.73,AMOLED,120.0,50,4,Xiaomi,Premium,FHD,Snapdragon 8 gen 3,16123426.611124724,8032423.5633647395,8930213.511876725,19419711.802902978
5450000.0,8.0,128,6.4,AMOLED,180.0,64,4,Realme,Medium,HD,Dimensity 800,9317345.926800473,6119544.246451223,9082156.038961038,8392006.16412573
2550000.0,8.0,256,6.79,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Snapdragon 4 gen 2,9096733.766233766,7742930.647583708,4344381.985756178,8402907.66897336
11750000.0,12.0,512,6.55,AMOLED,120.0,200,3,Meizu,High,HD,Snapdragon 8 gen 3,15675951.232441029,9539387.012987014,9112274.266970143,8518776.899995312
17950000.0,12.0,512,6.78,LTPO AMOLED,120.0,50,3,Vivo,Premium,FHD,Snapdragon 888,11218378.066378066,9073905.208193868,11746066.829004327,19536329.449961804
3750000.0,12.0,256,6.64,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1,8654343.22820037,9073905.208193868,4463947.352049148,8392006.16412573
7750000.0,8.0,256,6.67,AMOLED,120.0,64,4,Xiaomi,Medium,HD,Dimensity 1000,9734838.589981446,8032423.5633647395,8930213.511876725,8634637.256053168
21100000.0,4.0,64,5.84,OLED,60.0,12,2,Xiaomi,Premium,HD,Helio p35,8629650.432900432,7742930.647583708,10606840.645840645,8402907.66897336
11950000.0,12.0,1024,6.59,AMOLED,120.0,48,2,Asus,High,HD,Snapdragon 855,9939677.322677322,13670042.378673958,8922798.009097502,8402907.66897336
3990000.0,8.0,128,6.78,LCD,120.0,50,1,Tecno,Medium,HD,Helio G99,7512278.816525963,6016971.804015213,8255991.129958476,8450971.988991197
12250000.0,16.0,1024,6.36,LTPO OLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8 gen 3,15920038.738427702,7852799.846710074,14014422.920994349,8450971.988991197
3650000.0,8.0,128,6.5,IPS LCD,60.0,13,3,Realme,Medium,HD,Dimensity 720,9415073.199527744,6188148.897614014,4416913.256554766,8308181.232125276
3450000.0,4.0,64,8.7,TFT LCD,60.0,8,1,Samsung,Medium,HD,Helio p22,9577695.73283859,13574247.88255223,8770067.099567099,8402907.66897336
4950000.0,8.0,256,6.67,AMOLED,120.0,50,2,Nothing,Medium,HD,Dimensity 7300,9177031.270904286,9815553.789068075,9014675.89118673,8450971.988991197
4750000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Snapdragon 865,9965414.6567718,7742930.647583708,8922798.009097502,8402907.66897336
3650000.0,4.0,128,6.51,IPS LCD,60.0,13,2,Vivo,Medium,HD,Helio p35,8988102.076494934,8969971.649974223,4396241.229006258,8450971.988991197
12990000.0,16.0,256,6.31,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400,10592678.712591756,9404846.753246753,8930213.511876725,8634637.256053168
3050000.0,8.0,128,6.56,IPS LCD,90.0,50,1,Tecno,Medium,HD,Helio G85,7218617.439703153,5989721.369539551,4392873.934982215,8634637.256053168
4950000.0,6.0,128,6.59,IPS LCD,60.0,48,2,Honor,Medium,HD,Kirin 810,9884080.519480519,11622168.102383582,4396241.229006258,8450971.988991197
4050000.0,8.0,256,6.79,IPS LCD,120.0,108,2,Xiaomi,Medium,HD,Helio G91 ULTRA,9321891.381345926,7588956.679683952,4382790.110510607,8518776.899995312
34950000.0,16.0,1024,7.92,Foldable LTPO AMOLED (màn chính) | LTPO OLED (màn phụ),120.0,50,3,Honor,Premium,2K,Snapdragon 8 gen 3,16123426.611124724,10854671.614100186,9884080.519480519,20340040.25974026
27990000.0,6.0,256,6.7,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A16 Bionic,12214064.415584417,19062302.697302695,17377780.89652283,8392006.16412573
7290000.0,6.0,128,6.4,Super AMOLED,90.0,48,4,Samsung,Medium,HD,Exynos 1280 8,9591891.381345926,13302820.887445888,7577429.773929774,8518776.899995312
7050000.0,12.0,256,6.77,AMOLED,120.0,50,3,Nothing,Medium,HD,Snapdragon 7,8887387.012987012,9937200.371057514,8922798.009097502,8402907.66897336
7950000.0,12.0,512,6.67,OLED,144.0,108,3,Xiaomi,Medium,HD,Snapdragon 8 gen 1,12704056.747600226,7742930.647583708,10606840.645840645,8402907.66897336
3990000.0,12.0,256,6.8,TFT LCD,90.0,50,2,Honor,Medium,HD,Dimensity 6080,9250504.799548278,11774360.173160173,8770067.099567099,8402907.66897336
4750000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,Medium,HD,Dimensity 1200,9653709.563164108,8032423.5633647395,10126660.111317253,8634637.256053168
8450000.0,12.0,256,6.7,OLED,120.0,50,3,Realme,High,HD,Snapdragon 8 gen 1,13600415.584415585,6119544.246451223,10833669.964955678,8392006.16412573
4250000.0,8.0,256,6.79,IPS LCD,90.0,108,2,Xiaomi,Medium,HD,Helio G91 ULTRA,9105722.190852625,8032423.5633647395,4392873.934982215,8634637.256053168
4250000.0,8.0,256,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Helio G99,7557106.187929717,13302820.887445888,7577429.773929774,8518776.899995312
3700000.0,4.0,128,6.56,IPS LCD,60.0,13,2,OPPO,Medium,HD,Helio G35,9544362.399505256,9498923.73081464,4416913.256554766,8308181.232125276
3250000.0,8.0,128,6.51,IPS LCD,60.0,13,2,Vivo,Medium,HD,Dimensity 6020,9349316.667522201,8969971.649974223,4396241.229006258,8450971.988991197
4950000.0,8.0,128,6.43,AMOLED,90.0,108,4,Xiaomi,Medium,HD,Helio G96,9426436.83589138,8068072.034632035,9082156.038961038,8392006.16412573
5250000.0,8.0,256,6.43,AMOLED,90.0,108,3,Xiaomi,Medium,HD,Helio G96,9144852.625635235,7742930.647583708,8922798.009097502,8402907.66897336
11590000.0,16.0,256,6.74,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Dimensity 9000,9779635.234330887,10818775.162337663,9936247.990105132,8402907.66897336
6688000.0,12.0,256,6.64,IPS LCD,60.0,50,2,Vivo,Medium,HD,Dimensity 6020,9349316.667522201,8969971.649974223,4396241.229006258,8450971.988991197
2550000.0,6.0,128,6.5,IPS LCD,120.0,48,3,Realme,Low,HD,Dimensity 800,9449164.108618654,6188148.897614014,4416913.256554766,8308181.232125276
5450000.0,6.0,128,6.57,IPS LCD,120.0,48,4,Realme,Medium,HD,Snapdragon 765g,9147150.432900432,5792195.887445887,4344381.985756178,8402907.66897336
37190000.0,12.0,1024,6.9,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 e,14307673.957621327,13302820.887445888,18209374.0824393,19413642.463597007
8250000.0,12.0,1024,6.55,AMOLED,120.0,50,3,Xiaomi,High,HD,Dimensity 8200 ultra,9884080.519480519,7907867.622033139,9032217.12458396,8308181.232125276
5650000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Snapdragon 695,8478230.617866982,8497237.133237133,9082156.038961038,8392006.16412573
4690000.0,12.0,512,6.78,AMOLED,120.0,64,2,Vivo,Medium,HD,Snapdragon 695,8498655.844155844,8832342.27994228,8930213.511876725,8634637.256053168
4450000.0,12.0,512,6.67,AMOLED,120.0,50,1,Realme,Medium,HD,Snapdragon 6 gen 4,9884080.519480519,6188148.897614014,9032217.12458396,8308181.232125276
3950000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 7,8887387.012987012,9073320.485965647,4344381.985756178,8402907.66897336
6450000.0,8.0,128,6.6,IPS LCD,120.0,64,3,Realme,Medium,HD,Snapdragon 695,8562247.957852127,5983575.499638394,4396241.229006258,8450971.988991197
10150000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9300,9982800.472255018,8832342.27994228,12704106.281473627,8634637.256053168
30950000.0,16.0,1024,8.03,Foldable LTPO OLED+ (chính) | AMOLED (phụ),120.0,50,4,Xiaomi,Premium,FHD,Snapdragon 8 gen 2,13909838.66133866,7742930.647583708,9884080.519480519,19371577.179962892
3700000.0,6.0,128,6.3,IPS LCD,60.0,48,2,Xiaomi,Medium,HD,Snapdragon 675,9884080.519480519,7852799.846710074,4396241.229006258,8450971.988991197
16290000.0,12.0,128,6.1,Super Retina XDR,60.0,48,4,Apple,Premium,HD,A18 Bionic,15707641.737572772,19062302.697302695,10859450.487012986,8392006.16412573
12690000.0,8.0,256,6.1,OLED,120.0,64,2,Google,High,HD,Tensor G3,9884080.519480519,15573800.324675325,10590238.349885408,8308181.232125276
4890000.0,8.0,256,6.78,AMOLED,60.0,50,2,Infinix,Medium,HD,Helio G100,9444012.593467139,8461077.009894866,9014675.89118673,8450971.988991197
36990000.0,12.0,512,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Snapdragon 8 gen 1,12248471.04978355,13801570.887445888,19144026.839826837,19419711.802902978
4290000.0,8.0,128,6.72,IPS LCD,90.0,108,2,Realme,Medium,HD,Snapdragon 685,8865067.099567099,5811214.52041934,4392873.934982215,8634637.256053168
6590000.0,8.0,256,6.67,AMOLED,120.0,50,2,OnePlus,Medium,HD,Snapdragon 695,8804291.223927587,12093040.25974026,9112274.266970143,8518776.899995312
17450000.0,12.0,512,6.8,Foldable LTPO AMOLED | Màn phụ: AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9200,10503782.467532467,9115399.48138342,10366325.487012986,8450971.988991197
4650000.0,8.0,256,6.78,IPS LCD,120.0,50,2,Tecno,Medium,HD,Dimensity 6080,9250504.799548278,6176693.506493507,4344381.985756178,8402907.66897336
7950000.0,8.0,265,6.67,OLED,120.0,64,1,Honor,Medium,HD,Dimensity 900,9799164.108618654,12385478.945297128,10992447.33044733,8518776.899995312
34350000.0,16.0,1024,8.03,Foldable LTPO AMOLED E7,120.0,64,3,Vivo,Premium,2K,Snapdragon 8 gen 3,15675951.232441029,8905240.456513183,9884080.519480519,22286400.23612751
4350000.0,8.0,256,6.79,IPS LCD,120.0,108,2,Xiaomi,Medium,HD,Snapdragon 4 gen 2,9096733.766233766,7742930.647583708,4344381.985756178,8402907.66897336
2650000.0,6.0,128,5.81,OLED,60.0,12,1,Google,Low,HD,Snapdragon 730g,9395070.016939582,14633498.991797678,10640471.212382432,8450971.988991197
10550000.0,8.0,128,6.1,OLED,90.0,64,2,Google,High,HD,Tensor G2,11341891.381345926,15573800.324675325,10590238.349885408,8308181.232125276
21150000.0,16.0,1024,6.86,Foldable LTPO AMOLED | Màn hình phụ: AMOLED,120.0,50,2,Xiaomi,Premium,HD,Snapdragon 8 gen 3,15920038.738427702,7852799.846710074,9884080.519480519,8450971.988991197
28999000.0,8.0,1024,6.1,LTPO Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A17 Bionic,9884080.519480519,19347162.02844774,12385953.399541633,8402907.66897336
12450000.0,16.0,1024,6.78,LTPO OLED,144.0,50,2,Vivo,High,FHD,Dimensity 9500,10895067.099567099,8832342.27994228,14429685.99257885,19419711.802902978
7650000.0,8.0,512,6.7,AMOLED,90.0,108,3,Honor,Medium,HD,Snapdragon 680,8043720.346320346,12627212.662337663,9082156.038961038,8392006.16412573
5950000.0,8.0,128,6.57,AMOLED,60.0,48,4,Xiaomi,Medium,HD,Snapdragon 765g,9194274.788255224,7852799.846710074,9014675.89118673,8450971.988991197
8990000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2,14199465.638046164,11420050.557854975,12260284.8253566,8450971.988991197
5050000.0,8.0,128,6.38,Super AMOLED,60.0,12,3,Vivo,Medium,HD,Snapdragon 845,9677695.73283859,9073905.208193868,7586630.640545894,8392006.16412573
4350000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1,9024874.458874458,8905240.456513183,4382790.110510607,8518776.899995312
6950000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Dimensity 7300,9079343.22820037,9154231.33116883,9112274.266970143,8518776.899995312
9450000.0,12.0,256,6.67,AMOLED,144.0,50,3,Xiaomi,High,HD,Dimensity 8200 ultra,9884080.519480519,7907867.622033139,9032217.12458396,8308181.232125276
2950000.0,6.0,128,6.53,IPS LCD,60.0,13,4,Xiaomi,Low,HD,Helio G80,9231374.364765668,8032423.5633647395,4392873.934982215,8634637.256053168
5950000.0,12.0,512,6.7,OLED,120.0,50,3,OnePlus,Medium,HD,Dimensity 8100max,10030076.685219541,12093040.25974026,10992447.33044733,8518776.899995312
25290000.0,12.0,128,6.3,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic,15768230.617866982,19317722.845336482,17459177.365491647,8518776.899995312
3500000.0,8.0,128,6.44,Super AMOLED,60.0,48,3,Vivo,Medium,HD,Snapdragon 712,9587219.5423624,8905240.456513183,7577429.773929774,8518776.899995312
7250000.0,12.0,256,6.67,AMOLED,120.0,108,3,Infinix,Medium,HD,Dimensity 8050,9802567.099567099,8476720.346320346,8922798.009097502,8402907.66897336
6050000.0,6.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,Medium,HD,Snapdragon 768g,9691981.447124304,8032423.5633647395,4392873.934982215,8634637.256053168
3550000.0,8.0,256,6.43,AMOLED,90.0,64,3,Xiaomi,Medium,HD,Helio G96,9294340.38293722,7852799.846710074,9014675.89118673,8450971.988991197
5350000.0,8.0,256,6.72,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300,7704737.824675324,5792195.887445887,4344381.985756178,8402907.66897336
4550000.0,8.0,128,6.39,AMOLED,60.0,64,4,Vsmart,Medium,HD,Snapdragon 730,9577695.73283859,6998800.324675324,8930213.511876725,8634637.256053168
6950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 8,10088464.415584415,5811214.52041934,12704106.281473627,8634637.256053168
2450000.0,4.0,128,6.56,IPS LCD,90.0,8,2,OPPO,Low,HD,Helio G85,7144669.728944209,9115399.48138342,4396241.229006258,8450971.988991197
2250000.0,6.0,128,6.7,PLS LCD,60.0,50,2,Samsung,Low,HD,Helio G85,7218617.439703153,13801570.887445888,6929303.992303992,8634637.256053168
12450000.0,16.0,1024,6.78,LTPO4 AMOLED,144.0,50,3,Vivo,High,FHD,Snapdragon 8 gen 2,13982232.207792208,8832342.27994228,9919450.487012986,19419711.802902978
11550000.0,18.0,512,6.78,AMOLED,165.0,50,3,Asus,High,HD,Snapdragon 8 gen 1,12704056.747600226,13670042.378673958,8922798.009097502,8402907.66897336
8250000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 778g,9184387.012987014,8987866.719139446,9032217.12458396,8308181.232125276
3950000.0,8.0,256,6.67,OLED,120.0,200,3,Xiaomi,Medium,HD,Dimensity 1080,9539770.169224715,7852799.846710074,10640471.212382432,8450971.988991197
11550000.0,16.0,512,6.74,OLED,120.0,50,3,OPPO,High,HD,Dimensity 8200,9466591.756070016,8497237.133237133,10833669.964955678,8392006.16412573
4250000.0,12.0,256,6.67,OLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g,9368986.085343229,7588956.679683952,10992447.33044733,8518776.899995312
12950000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9200,10556733.766233766,9073905.208193868,9082156.038961038,8392006.16412573
7700000.0,6.0,128,6.41,Super AMOLED,60.0,12,2,Vivo,Medium,HD,Snapdragon 660,9606267.161410019,8969971.649974223,7437844.981893155,8450971.988991197
16990000.0,8.0,128,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1,12248471.04978355,13801570.887445888,19144026.839826837,8634637.256053168
12450000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,High,HD,Snapdragon 8 gen 1,12930619.320638737,7852799.846710074,10640471.212382432,8450971.988991197
3700000.0,4.0,128,6.5,PLS IPS,90.0,48,4,Samsung,Medium,HD,Exynos 850 8,9314618.6540732,13574247.88255223,9884080.519480519,8402907.66897336
2820000.0,3.0,64,6.56,IPS LCD,60.0,8,1,OPPO,Low,HD,Helio G35,9544362.399505256,9498923.73081464,4416913.256554766,8308181.232125276
39990000.0,12.0,1024,6.3,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic,15768230.617866982,19317722.845336482,17459177.365491647,8518776.899995312
2950000.0,8.0,256,6.78,AMOLED,60.0,50,2,Itel,Low,HD,Tiger t616 8,9884080.519480519,8010081.261595547,9014675.89118673,8450971.988991197
5250000.0,8.0,256,6.67,AMOLED,120.0,48,3,Xiaomi,Medium,HD,Snapdragon 695,8804291.223927587,7588956.679683952,9112274.266970143,8518776.899995312
17450000.0,8.0,512,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 2,14199465.638046164,13424795.765908169,18823795.96646837,8450971.988991197
30990000.0,12.0,256,6.9,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic,15888428.22491778,19263793.57168541,17614979.227750983,8450971.988991197
12250000.0,8.0,256,6.6,P-OLED,144.0,50,2,Motorola,High,HD,Dimensity 7030,9884080.519480519,10283933.621933622,9884080.519480519,8392006.16412573
4450000.0,6.0,128,6.4,Super AMOLED,90.0,48,4,Samsung,Medium,HD,Helio G80,8975900.432900432,13613271.633629527,7586630.640545894,8392006.16412573
1650000.0,6.0,128,6.71,IPS LCD,60.0,50,2,Xiaomi,Low,HD,Helio G85,7144669.728944209,7852799.846710074,4396241.229006258,8450971.988991197
10350000.0,12.0,1024,6.55,AMOLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8,10088464.415584415,8032423.5633647395,8930213.511876725,8634637.256053168
24950000.0,8.0,512,6.7,Super Retina XDR OLED,60.0,48,2,Apple,Premium,HD,A18 Bionic,15707641.737572772,19062302.697302695,17377780.89652283,8392006.16412573
2790000.0,4.0,128,6.7,IPS LCD,60.0,50,2,Samsung,Low,HD,Helio G85,7144669.728944209,13424795.765908169,4396241.229006258,8450971.988991197
6500000.0,8.0,256,6.43,"AMOLED, 90Hz",90.0,50,2,OPPO,Medium,HD,Snapdragon 680,8193387.012987013,9207062.380242707,9884080.519480519,8402907.66897336
3950000.0,8.0,128,6.8,IPS LCD,90.0,50,2,Tecno,Medium,HD,Helio G88,8921242.17955957,6016971.804015213,4396241.229006258,8450971.988991197
11950000.0,16.0,1024,6.83,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 8350,9839600.49474335,8497237.133237133,9082156.038961038,8392006.16412573
3550000.0,6.0,64,6.53,IPS LCD,60.0,48,3,Xiaomi,Medium,HD,Snapdragon 662,9884080.519480519,8032423.5633647395,4392873.934982215,8634637.256053168
2990000.0,4.0,64,6.51,IPS LCD,60.0,8,1,Vivo,Low,HD,Helio p35,9387567.099567099,9073905.208193868,4463947.352049148,8392006.16412573
10350000.0,12.0,256,6.55,P-OLED,144.0,50,2,Motorola,High,HD,Dimensity 7030,9884080.519480519,10283933.621933622,9884080.519480519,8392006.16412573
5250000.0,8.0,256,6.56,IPS LCD,90.0,50,2,Vivo,Medium,HD,Dimensity 6300,7748487.824675324,9073905.208193868,4463947.352049148,8392006.16412573
25990000.0,8.0,128,6.7,Dynamic AMOLED,60.0,64,3,Samsung,Premium,HD,Exynos 2100 8,10687345.926800473,12822850.58099795,11078200.487012986,8308181.232125276
7250000.0,6.0,256,6.6,LTPS LCD,120.0,50,2,Motorola,Medium,HD,Snapdragon 6 gen 1,8822471.09376666,10103441.896427993,9884080.519480519,8450971.988991197
2650000.0,12.0,256,6.56,IPS LCD,90.0,13,1,OPPO,Low,HD,Dimensity 6020,9467345.926800473,9404846.753246753,4392873.934982215,8634637.256053168
27950000.0,24.0,1024,6.78,LTPO AMOLED,165.0,50,3,Asus,Premium,HD,Snapdragon 8 e,14916899.646720976,13506057.435829198,12260284.8253566,8450971.988991197
15750000.0,16.0,1024,6.78,LTPO OLED,120.0,50,3,Honor,Premium,HD,Snapdragon 8 e,15388331.960722204,11405509.844993716,14059661.838161837,8308181.232125276
1990000.0,4.0,128,6.6,IPS LCD,90.0,50,1,Nubia,Low,HD,Sc986 3a,9884080.519480519,10686475.839172356,4396241.229006258,8450971.988991197
6450000.0,6.0,128,6.26,IPS LCD,60.0,48,3,Honor,Medium,HD,Kirin 810,9884080.519480519,11622168.102383582,4396241.229006258,8450971.988991197
