price,ram,internal_memory,screen_size,screen_tech,refresh_rate,camera_main_resolution,camera_count,brand,price_category,screen_resolution_k,chip_model
4650000.0,8.0,256,6.78,IPS LCD,120.0,50,2,Tecno,Medium,HD,Dimensity 6080
7950000.0,8.0,265,6.67,OLED,120.0,64,1,Honor,Medium,HD,Dimensity 900
34350000.0,16.0,1024,8.03,Foldable LTPO AMOLED E7,120.0,64,3,Vivo,Premium,2K,Snapdragon 8 gen 3
4350000.0,8.0,256,6.79,IPS LCD,120.0,108,2,Xiaomi,Medium,HD,Snapdragon 4 gen 2
2650000.0,6.0,128,5.81,OLED,60.0,12,1,Google,Low,HD,Snapdragon 730g
10550000.0,8.0,128,6.1,OLED,90.0,64,2,Google,High,HD,Tensor G2
21150000.0,16.0,1024,6.86,Foldable LTPO AMOLED | Màn hình phụ: AMOLED,120.0,50,2,Xiaomi,Premium,HD,Snapdragon 8 gen 3
28999000.0,8.0,1024,6.1,LTPO Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A17 Bionic
12450000.0,16.0,1024,6.78,LTPO OLED,144.0,50,2,Vivo,High,FHD,Dimensity 9500
7650000.0,8.0,512,6.7,AMOLED,90.0,108,3,Honor,Medium,HD,Snapdragon 680
5950000.0,8.0,128,6.57,AMOLED,60.0,48,4,Xiaomi,Medium,HD,Snapdragon 765g
8990000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2
5050000.0,8.0,128,6.38,Super AMOLED,60.0,12,3,Vivo,Medium,HD,Snapdragon 845
4350000.0,12.0,512,6.72,IPS LCD,120.0,50,2,Vivo,Medium,HD,Snapdragon 6 gen 1
6950000.0,12.0,512,6.7,AMOLED,120.0,50,2,OPPO,Medium,HD,Dimensity 7300
9450000.0,12.0,256,6.67,AMOLED,144.0,50,3,Xiaomi,High,HD,Dimensity 8200 ultra
2950000.0,6.0,128,6.53,IPS LCD,60.0,13,4,Xiaomi,Low,HD,Helio G80
5950000.0,12.0,512,6.7,OLED,120.0,50,3,OnePlus,Medium,HD,Dimensity 8100max
25290000.0,12.0,128,6.3,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic
3500000.0,8.0,128,6.44,Super AMOLED,60.0,48,3,Vivo,Medium,HD,Snapdragon 712
7250000.0,12.0,256,6.67,AMOLED,120.0,108,3,Infinix,Medium,HD,Dimensity 8050
6050000.0,6.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,Medium,HD,Snapdragon 768g
3550000.0,8.0,256,6.43,AMOLED,90.0,64,3,Xiaomi,Medium,HD,Helio G96
5350000.0,8.0,256,6.72,IPS LCD,120.0,50,1,Realme,Medium,HD,Dimensity 6300
4550000.0,8.0,128,6.39,AMOLED,60.0,64,4,Vsmart,Medium,HD,Snapdragon 730
6950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 8
2450000.0,4.0,128,6.56,IPS LCD,90.0,8,2,OPPO,Low,HD,Helio G85
2250000.0,6.0,128,6.7,PLS LCD,60.0,50,2,Samsung,Low,HD,Helio G85
12450000.0,16.0,1024,6.78,LTPO4 AMOLED,144.0,50,3,Vivo,High,FHD,Snapdragon 8 gen 2
11550000.0,18.0,512,6.78,AMOLED,165.0,50,3,Asus,High,HD,Snapdragon 8 gen 1
8250000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 778g
3950000.0,8.0,256,6.67,OLED,120.0,200,3,Xiaomi,Medium,HD,Dimensity 1080
11550000.0,16.0,512,6.74,OLED,120.0,50,3,OPPO,High,HD,Dimensity 8200
4250000.0,12.0,256,6.67,OLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g
12950000.0,12.0,512,6.78,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9200
7700000.0,6.0,128,6.41,Super AMOLED,60.0,12,2,Vivo,Medium,HD,Snapdragon 660
16990000.0,8.0,128,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1
12450000.0,12.0,256,6.67,OLED,120.0,64,3,Xiaomi,High,HD,Snapdragon 8 gen 1
3700000.0,4.0,128,6.5,PLS IPS,90.0,48,4,Samsung,Medium,HD,Exynos 850 8
2820000.0,3.0,64,6.56,IPS LCD,60.0,8,1,OPPO,Low,HD,Helio G35
39990000.0,12.0,1024,6.3,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic
2950000.0,8.0,256,6.78,AMOLED,60.0,50,2,Itel,Low,HD,Tiger t616 8
5250000.0,8.0,256,6.67,AMOLED,120.0,48,3,Xiaomi,Medium,HD,Snapdragon 695
17450000.0,8.0,512,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 2
30990000.0,12.0,256,6.9,Super Retina XDR OLED,120.0,48,3,Apple,Premium,HD,A18 Bionic
12250000.0,8.0,256,6.6,P-OLED,144.0,50,2,Motorola,High,HD,Dimensity 7030
4450000.0,6.0,128,6.4,Super AMOLED,90.0,48,4,Samsung,Medium,HD,Helio G80
1650000.0,6.0,128,6.71,IPS LCD,60.0,50,2,Xiaomi,Low,HD,Helio G85
10350000.0,12.0,1024,6.55,AMOLED,120.0,50,3,Xiaomi,High,HD,Snapdragon 8
24950000.0,8.0,512,6.7,Super Retina XDR OLED,60.0,48,2,Apple,Premium,HD,A18 Bionic
2790000.0,4.0,128,6.7,IPS LCD,60.0,50,2,Samsung,Low,HD,Helio G85
6500000.0,8.0,256,6.43,"AMOLED, 90Hz",90.0,50,2,OPPO,Medium,HD,Snapdragon 680
3950000.0,8.0,128,6.8,IPS LCD,90.0,50,2,Tecno,Medium,HD,Helio G88
11950000.0,16.0,1024,6.83,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 8350
3550000.0,6.0,64,6.53,IPS LCD,60.0,48,3,Xiaomi,Medium,HD,Snapdragon 662
2990000.0,4.0,64,6.51,IPS LCD,60.0,8,1,Vivo,Low,HD,Helio p35
10350000.0,12.0,256,6.55,P-OLED,144.0,50,2,Motorola,High,HD,Dimensity 7030
5250000.0,8.0,256,6.56,IPS LCD,90.0,50,2,Vivo,Medium,HD,Dimensity 6300
25990000.0,8.0,128,6.7,Dynamic AMOLED,60.0,64,3,Samsung,Premium,HD,Exynos 2100 8
7250000.0,6.0,256,6.6,LTPS LCD,120.0,50,2,Motorola,Medium,HD,Snapdragon 6 gen 1
2650000.0,12.0,256,6.56,IPS LCD,90.0,13,1,OPPO,Low,HD,Dimensity 6020
27950000.0,24.0,1024,6.78,LTPO AMOLED,165.0,50,3,Asus,Premium,HD,Snapdragon 8 e
15750000.0,16.0,1024,6.78,LTPO OLED,120.0,50,3,Honor,Premium,HD,Snapdragon 8 e
1990000.0,4.0,128,6.6,IPS LCD,90.0,50,1,Nubia,Low,HD,Sc986 3a
6450000.0,6.0,128,6.26,IPS LCD,60.0,48,3,Honor,Medium,HD,Kirin 810
8890000.0,12.0,256,6.7,Flexible AMOLED On-cell,120.0,50,2,Nothing,High,HD,Dimensity 7350 pro
14250000.0,16.0,1024,6.8,AMOLED,120.0,50,3,Nubia,High,HD,Snapdragon 8 gen 2
7450000.0,12.0,256,6.6,IPS LCD,120.0,64,3,Realme,Medium,HD,Snapdragon 695
4450000.0,6.0,128,6.3,P-OLED,90.0,16,2,Google,Medium,FHD,Snapdragon 855
1890000.0,4.0,64,6.56,IPS LCD,60.0,13,1,Tecno,Low,HD,Helio a22
24950000.0,16.0,1024,6.82,LTPO AMOLED,120.0,50,4,OPPO,Premium,FHD,Snapdragon 8 e
7950000.0,8.0,256,6.4,Super AMOLED,90.0,108,2,Realme,Medium,HD,Helio G99
5990000.0,8.0,128,6.67,AMOLED,120.0,200,3,Xiaomi,Medium,HD,Helio G99ULTRA
25500000.0,4.0,512,6.1,Super Retina XDR OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic
4250000.0,12.0,512,6.67,IPS LCD,90.0,50,2,OPPO,Medium,HD,Dimensity 6300
27590000.0,6.0,256,6.7,OLED,60.0,12,3,Apple,Premium,HD,A14 Bionic
3750000.0,8.0,256,6.64,IPS LCD,90.0,50,2,Vivo,Medium,HD,Snapdragon 680
37990000.0,12.0,256,7.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 3
24490000.0,12.0,256,6.73,AMOLED,60.0,50,3,Xiaomi,Premium,FHD,Snapdragon 8 gen 2
11950000.0,16.0,512,6.78,AMOLED,120.0,50,3,Honor,High,HD,Snapdragon 8 gen 3
7750000.0,12.0,256,6.7,Fluid AMOLED,120.0,50,3,OnePlus,Medium,HD,Snapdragon 782g
9350000.0,12.0,256,6.55,Fluid AMOLED,120.0,48,4,OnePlus,High,HD,Snapdragon 870
4450000.0,8.0,256,6.7,Super AMOLED Plus,120.0,108,3,Samsung,Medium,HD,Exynos 1380 8
2890000.0,4.0,128,6.745,IPS LCD,90.0,50,2,Realme,Low,HD,Tiger t612
17250000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,Premium,HD,Dimensity 9400
22990000.0,12.0,256,6.8,Dynamic AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3
11050000.0,16.0,256,6.74,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 1
3590000.0,8.0,256,6.56,IPS LCD,120.0,50,1,Itel,Medium,HD,Helio G99
5150000.0,6.0,128,6.5,IPS LCD,60.0,13,2,Realme,Medium,HD,Dimensity 700
3450000.0,8.0,256,6.6,IPS LCD,120.0,50,3,Realme,Medium,HD,Snapdragon 695
13450000.0,16.0,1024,6.59,AMOLED,120.0,50,3,OPPO,High,HD,Dimensity 9400
10950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3
21950000.0,12.0,512,6.7,LTPO2 AMOLED,120.0,50,3,OPPO,Premium,FHD,Snapdragon 8 gen 1
3850000.0,8.0,256,6.88,IPS LCD,120.0,13,1,Xiaomi,Medium,HD,Snapdragon 4 gen 2
4450000.0,12.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3
5350000.0,12.0,512,6.64,IPS LCD,240.0,50,2,Vivo,Medium,HD,Dimensity 6020
4090000.0,4.0,128,6.43,AMOLED,90.0,50,4,Xiaomi,Medium,HD,Snapdragon 680
6950000.0,8.0,256,6.4,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Exynos 1380 8
7450000.0,8.0,256,6.6,Super AMOLED,120.0,48,3,Samsung,Medium,HD,Dimensity 1080
3790000.0,6.0,128,6.745,IPS LCD,90.0,50,2,Realme,Medium,HD,Tiger t612
9650000.0,16.0,1024,6.67,AMOLED,144.0,64,2,ZTE,High,HD,Snapdragon 8 gen 2
9550000.0,12.0,512,6.67,OLED,120.0,160,3,Honor,High,HD,Snapdragon 782g
4690000.0,8.0,256,6.67,AMOLED,60.0,64,2,Tecno,Medium,HD,Helio G85
6250000.0,8.0,128,6.43,"Super AMOLED, 120Hz",120.0,64,3,Realme,Medium,HD,Dimensity 1200
8850000.0,12.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3
5490000.0,8.0,256,6.67,AMOLED,120.0,64,2,Tecno,Medium,HD,Helio G99
9690000.0,12.0,512,6.67,AMOLED,120.0,50,2,Xiaomi,High,HD,Snapdragon 8
7250000.0,12.0,512,6.7,LTPO AMOLED,120.0,50,3,Google,Medium,FHD,Tensor 8
15050000.0,8.0,128,6.78,Super AMOLED,120.0,48,4,OnePlus,Premium,FHD,Snapdragon 865
3650000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 685
7350000.0,8.0,256,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3
5650000.0,12.0,256,6.78,AMOLED,120.0,108,2,Tecno,Medium,HD,Helio G99
9050000.0,12.0,512,6.7,OLED,144.0,50,3,Motorola,High,HD,Snapdragon 7 gen 3
2990000.0,8.0,256,6.6,IPS LCD,60.0,50,2,ZTE,Low,HD,Unisoc t606
3650000.0,4.0,128,6.5,IPS LCD,90.0,50,4,Xiaomi,Medium,HD,Helio G88
7450000.0,12.0,256,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Snapdragon 7 gen 2
7350000.0,12.0,512,6.7,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7
7990000.0,12.0,512,6.67,AMOLED,120.0,64,3,Xiaomi,Medium,HD,Dimensity 8300 ultra
4650000.0,6.0,64,6.4,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 730g
8550000.0,8.0,256,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 6 gen 1
7500000.0,8.0,128,6.5,Amoled,90.0,48,4,OPPO,Medium,HD,Snapdragon 765g
20490000.0,16.0,512,5.92,Super AMOLED,144.0,50,2,Asus,Premium,HD,Snapdragon 8 gen 2
6450000.0,8.0,128,6.7,Super AMOLED Plus,120.0,64,3,Samsung,Medium,HD,Snapdragon 778g
7950000.0,18.0,512,6.8,AMOLED,165.0,64,3,Nubia,Medium,HD,Snapdragon 888
7250000.0,12.0,512,6.67,AMOLED,120.0,50,2,Vivo,Medium,HD,Dimensity 7200
9490000.0,4.0,128,6.1,IPS LCD,60.0,12,1,Apple,High,HD,A13 Bionic
14550000.0,16.0,512,6.7,AMOLED,120.0,50,3,OPPO,High,HD,Snapdragon 8 gen 1
7080000.0,8.0,256,6.4,AMOLED,90.0,50,3,OPPO,Medium,HD,Dimensity 1300
4350000.0,6.0,128,6.9,IPS LCD,90.0,50,3,Tecno,Medium,HD,Helio G88
7000000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g
17350000.0,16.0,512,6.78,LTPO4 AMOLED,144.0,50,3,Vivo,Premium,FHD,Snapdragon 8 gen 2
3690000.0,8.0,128,6.78,LCD,60.0,50,1,Tecno,Medium,HD,Helio G99
10950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 e
4950000.0,12.0,512,6.72,IPS LCD,120.0,108,3,ZTE,Medium,HD,Unisoc t820 8
14890000.0,8.0,128,6.4,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Exynos 2200 8
6950000.0,12.0,256,6.78,AMOLED,144.0,108,3,Infinix,Medium,HD,Dimensity 8200
11990000.0,12.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,High,HD,Snapdragon 888
15450000.0,16.0,1024,6.6,AMOLED,120.0,50,3,OPPO,Premium,HD,Dimensity 9400 plus
5790000.0,8.0,256,6.72,IPS LCD,60.0,64,3,OPPO,Medium,HD,Snapdragon 695
4750000.0,6.0,64,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,Medium,HD,Snapdragon 710
7750000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8 gen 3
2450000.0,4.0,64,6.22,IPS LCD,60.0,12,2,Xiaomi,Low,HD,Snapdragon 439
7450000.0,12.0,256,6,OLED,120.0,48,3,Vivo,Medium,HD,Snapdragon 870
2550000.0,4.0,128,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Snapdragon 4
13950000.0,24.0,1024,6.82,LTPO AMOLED,120.0,50,3,OnePlus,High,FHD,Snapdragon 8 e
21190000.0,12.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Exynos 2400
16990000.0,8.0,256,6.6,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1
30990000.0,12.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Exynos 2100 8
14950000.0,16.0,1024,6.31,AMOLED,120.0,50,3,Vivo,High,HD,Dimensity 9500
19950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,50,4,OPPO,Premium,HD,Dimensity 9500
5490000.0,6.0,128,6.47,AMOLED,60.0,108,5,Xiaomi,Medium,HD,Snapdragon 730g
9950000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Dimensity 8050
10490000.0,12.0,512,6.78,AMOLED,120.0,50,2,Vivo,High,HD,Snapdragon 7 gen 3
4150000.0,4.0,128,6.6,IPS LCD,60.0,50,4,Samsung,Medium,HD,Snapdragon 695
6950000.0,12.0,512,6.67,AMOLED,120.0,200,3,Xiaomi,Medium,HD,Helio G99 ULTRA
13650000.0,12.0,256,6.81,LTPO OLED,120.0,50,3,Meizu,High,FHD,Snapdragon 8 gen 2
2250000.0,8.0,256,6.74,IPS LCD,90.0,32,1,Realme,Low,HD,Tiger t612 8
13790000.0,8.0,128,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,High,HD,Snapdragon 8 gen 2
12150000.0,16.0,1024,6.78,AMOLED,120.0,50,3,ZTE,High,HD,Snapdragon 8 gen 2
2350000.0,4.0,64,6.39,AMOLED,60.0,48,3,Vsmart,Low,HD,Helio p60
2450000.0,4.0,64,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Snapdragon 4
21990000.0,12.0,256,6.36,CrystalRes AMOLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 e
5350000.0,8.0,128,6.67,IPS LCD,120.0,64,4,Xiaomi,Medium,HD,Snapdragon 765g
16150000.0,12.0,512,6.5,OLED,120.0,12,4,Sony,Premium,FHD,Snapdragon 888
18990000.0,12.0,256,6.36,LTPO OLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 gen 3
6250000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8
6050000.0,8.0,256,6.55,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 778g
5050000.0,8.0,256,6.57,AMOLED Mini Camera,60.0,48,3,Xiaomi,Medium,HD,Dimensity 820
15650000.0,8.0,256,6.1,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 gen 1
5690000.0,8.0,256,6.67,AMOLED,120.0,108,3,Infinix,Medium,HD,Dimensity 8050
3550000.0,8.0,256,6.78,AMOLED,120.0,108,1,Tecno,Medium,HD,Helio G100
7050000.0,12.0,256,6.83,AMOLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7
7450000.0,12.0,256,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Snapdragon 7 gen 3
2350000.0,6.0,128,6.71,IPS LCD,90.0,8,2,Xiaomi,Low,HD,Helio G36
4950000.0,12.0,512,6.67,OLED,120.0,48,3,Xiaomi,Medium,FHD,Dimensity 8200
7450000.0,64.0,64,6.5,Super AMOLED,60.0,64,4,Realme,Medium,HD,Snapdragon 855
7690000.0,8.0,256,6.67,OLED,120.0,50,2,Realme,Medium,HD,Dimensity 7300
7950000.0,16.0,1024,6.78,LTPO AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8 gen 3
11590000.0,4.0,128,6.1,Super Retina XDR OLED,60.0,12,2,Apple,High,HD,A15 Bionic
16950000.0,8.0,512,6.7,Foldable Dynamic LTPO AMOLED 2X | Màn phụ: Super AMOLED,120.0,12,2,Samsung,Premium,HD,Exynos 2400
4990000.0,8.0,256,6.5,Super AMOLED,90.0,50,3,Samsung,Medium,HD,Dimensity 6300
8950000.0,12.0,256,6.62,OLED,120.0,50,3,OPPO,High,HD,Snapdragon 888
3990000.0,4.0,128,6.67,LCD,60.0,8,1,OPPO,Medium,HD,Snapdragon 6
3850000.0,8.0,128,6.82,IPS LCD,90.0,50,1,Tecno,Medium,HD,Helio G99
9950000.0,16.0,512,6.78,AMOLED,144.0,50,2,Vivo,High,HD,Dimensity 9200
7090000.0,12.0,256,6.78,AMOLED,144.0,50,2,Vivo,Medium,HD,Snapdragon 8
6950000.0,8.0,128,6.5,Super AMOLED,120.0,50,3,Samsung,Medium,HD,Snapdragon 888
2950000.0,8.0,256,6.88,IPS LCD,120.0,50,1,Xiaomi,Low,HD,Helio G81 ULTRA
16250000.0,16.0,1024,6.73,LTPO AMOLED,120.0,200,4,Xiaomi,Premium,FHD,Snapdragon 8 e
5650000.0,12.0,256,6.7,AMOLED,120.0,50,3,Realme,Medium,HD,Dimensity 8100
4250000.0,4.0,64,5.88,AMOLED,60.0,12,2,Xiaomi,Medium,HD,Snapdragon 710
27250000.0,12.0,1024,7.6,Chính: Foldable Dynamic AMOLED 2X | Phụ: Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,FHD,Snapdragon 8 gen 2
16150000.0,24.0,1024,6.85,AMOLED,144.0,64,3,ZTE,Premium,HD,Snapdragon 8 e
29950000.0,12.0,512,8.03,Màn trong: Foldable LTPO4 AMOLED | Màn ngoài: AMOLED,120.0,50,3,Vivo,Premium,FHD,Snapdragon 8 gen 2
2600000.0,8.0,256,6.74,IPS LCD,90.0,50,2,Xiaomi,Low,HD,Helio G85
12950000.0,12.0,256,6.67,AMOLED,144.0,64,3,Xiaomi,High,HD,Snapdragon 870
15250000.0,16.0,1024,6.36,LTPO OLED,120.0,50,3,Xiaomi,Premium,HD,Snapdragon 8 e
15950000.0,16.0,1024,6.31,LTPO AMOLED,120.0,50,3,Vivo,Premium,HD,Dimensity 9500
3850000.0,6.0,128,6.72,IPS LCD,120.0,50,2,Realme,Medium,HD,Dimensity 6100
4190000.0,4.0,128,6.6,PLS TFT LCD,60.0,50,4,Samsung,Medium,HD,Exynos 850 8
13450000.0,16.0,512,6.67,OLED,144.0,50,3,Xiaomi,High,FHD,Snapdragon 8 gen 2
6050000.0,16.0,256,6.65,"AMOLED, Full HD+ (1080x2340 pixels) - 144Hz",144.0,64,3,Nubia,Medium,HD,Snapdragon 865
6450000.0,12.0,512,6.78,LTPO AMOLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max
17450000.0,4.0,512,6.1,Super Retina,60.0,12,2,Apple,Premium,HD,A15 Bionic
8110000.0,8.0,256,6.4,Dynamic AMOLED 2X,120.0,12,3,Samsung,High,HD,Exynos 2100
21500000.0,24.0,1024,6.85,AMOLED,144.0,50,3,Nubia,Premium,HD,Snapdragon 8 e
21950000.0,12.0,1024,6.8,Dynamic LTPO AMOLED 2X,120.0,200,4,Samsung,Premium,FHD,Snapdragon 8 gen 3
3990000.0,8.0,256,6.6,IPS LCD,120.0,50,1,Nubia,Medium,HD,Unisoc t820
12950000.0,16.0,1024,6.78,AMOLED,144.0,64,3,Vivo,High,HD,Snapdragon 8 gen 3
6750000.0,8.0,256,6.67,"AMOLED, 120Hz, HDR10+",120.0,48,3,Xiaomi,Medium,HD,Snapdragon 870
6450000.0,12.0,256,6.67,IPS LCD,120.0,64,3,Vivo,Medium,HD,Snapdragon 778g
13050000.0,8.0,2128,6.67,Super AMOLED,60.0,64,4,Xiaomi,High,HD,Snapdragon 865
51250000.0,16.0,512,8.0,Màn trong: Foldable Dynamic LTPO AMOLED 2X | Màn ngoài: Dynamic LTPO AMOLED 2X,120.0,200,3,Samsung,Premium,FHD,Snapdragon 8 gen 3
8450000.0,8.0,256,6.67,"IPS LCD, 144Hz, HDR10+, 500 nits (typ), 650 nits (peak)",60.0,64,3,Xiaomi,High,HD,Snapdragon 865
3190000.0,6.0,128,6.7,PLS LCD,90.0,50,3,Samsung,Medium,HD,Snapdragon 680
4850000.0,12.0,512,6.7,OLED,120.0,50,2,Realme,Medium,HD,Snapdragon 7
6650000.0,16.0,512,6.78,LTPO OLED,120.0,50,2,Realme,Medium,HD,Dimensity 8400 max
9450000.0,12.0,256,6.67,"Super AMOLED, 144Hz, HDR10+, 1300 nits",144.0,48,3,Xiaomi,High,HD,Snapdragon 870
4290000.0,4.0,128,6.55,IPS LCD,60.0,50,2,Vivo,Medium,HD,Snapdragon 680
4990000.0,8.0,256,6.78,AMOLED,120.0,50,2,Tecno,Medium,HD,Helio G99
6550000.0,16.0,512,6.74,AMOLED,144.0,50,3,Realme,Medium,HD,Snapdragon 8 gen 1
4850000.0,8.0,256,6.78,IPS LCD,120.0,108,2,Tecno,Medium,HD,Dimensity 6080
9050000.0,8.0,256,6.39,"AMOLED, 6.39 inches, 1080 x 2340 pixels, 19.5:9",60.0,48,3,Xiaomi,High,HD,Snapdragon 710
12950000.0,16.0,1024,6.31,LTPO OLED,120.0,50,2,OnePlus,High,HD,Snapdragon 8 e
3450000.0,8.0,256,6.8,IPS LCD,90.0,50,1,Tecno,Medium,HD,Helio G88
11950000.0,16.0,512,6.78,AMOLED,120.0,50,3,Honor,High,HD,Snapdragon 8 gen 3
2850000.0,4.0,128,6.6,IPS LCD,90.0,50,2,Itel,Low,HD,Dimensity 6080
11950000.0,16.0,512,6.78,LTPO AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 2
11250000.0,8.0,128,6.1,OLED,60.0,48,3,Sony,High,HD,Snapdragon 695
2950000.0,4.0,1258,6.56,TFT LCD,90.0,50,1,Honor,Low,HD,Helio G36
6490000.0,6.0,128,6.4,Super AMOLED,90.0,64,4,Samsung,Medium,HD,Helio G80
5750000.0,8.0,256,6.43,Super AMOLED,120.0,64,3,Realme,Medium,HD,Dimensity 1100
8250000.0,12.0,256,6.62,AMOLED,120.0,50,3,Realme,High,HD,Snapdragon 888
22950000.0,16.0,1024,6.78,LTPO AMOLED,120.0,200,3,Vivo,Premium,FHD,Snapdragon 8 gen 3
5050000.0,4.0,64,8,IPS LCD,60.0,13,1,Xiaomi,Medium,HD,Snapdragon 660
9950000.0,16.0,512,6.7,Fluid AMOLED,120.0,50,3,OnePlus,High,HD,Snapdragon 8 gen 1
17650000.0,16.0,512,6.78,LTPO AMOLED,165.0,50,3,Asus,Premium,HD,Snapdragon 8 e
29490000.0,12.0,512,6.7,Super Retina XDR OLED,60.0,48,2,Apple,Premium,HD,A18 Bionic
3850000.0,8.0,256,6.67,IPS LCD,120.0,108,1,Tecno,Medium,HD,Dimensity 6300
16950000.0,8.0,512,6.7,Dynamic AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Exynos 2400
15990000.0,6.0,256,6.1,OLED,60.0,12,2,Apple,Premium,HD,A15 Bionic
3250000.0,8.0,128,6.67,Super AMOLED,120.0,108,4,Xiaomi,Medium,HD,Helio G96
4950000.0,12.0,512,6.77,AMOLED,120.0,50,2,Vivo,Medium,HD,Dimensity 6300
10950000.0,12.0,256,6.7,OLED,144.0,50,3,Motorola,High,HD,Snapdragon 8 gen1
8450000.0,12.0,256,6.62,AMOLED,120.0,64,3,Vivo,High,HD,Snapdragon 8 gen 1
24950000.0,16.0,1024,6.3,LTPO OLED,120.0,50,3,Google,Premium,HD,Tensor G4
3300000.0,6.0,128,6.58,IPS LCD,90.0,50,2,Xiaomi,Medium,HD,Dimensity 700
22950000.0,12.0,512,6.2,Dynamic LTPO AMOLED 2X,120.0,50,3,Samsung,Premium,HD,Snapdragon 8 e
5150000.0,8.0,256,6.67,AMOLED,120.0,108,3,Xiaomi,Medium,HD,Snapdragon 695
6880000.0,12.0,1024,6.7,AMOLED,120.0,100,2,Realme,Medium,HD,Dimensity 7050
6750000.0,12.0,256,6.57,IPS LCD,144.0,48,3,Vivo,Medium,HD,Snapdragon 870
6250000.0,8.0,256,6.38,Super AMOLED,60.0,12,3,Vivo,Medium,HD,Snapdragon 855
19950000.0,12.0,256,6.73,LTPO AMOLED,120.0,50,3,Xiaomi,Premium,FHD,Snapdragon 8 gen 1
30990000.0,8.0,128,6.8,Dynamic AMOLED 2X,120.0,108,4,Samsung,Premium,FHD,Snapdragon 8 gen 1
